label	length
10	2000
10	2000
10	3000
10	2000
10	3000
10	2000
10	3000
10	4000
10	2000
10	2000
10	2000
10	5000
10	2000
10	2000
10	2000
10	2000
10	3000
10	2000
10	2000
10	2000
10	2000
10	2000
10	3000
10	2000
10	3000
10	3000
10	6000
10	3000
10	3000
10	2000
10	4000
10	5000
10	2000
10	3000
10	3000
10	3000
10	2000
10	4000
10	2000
10	2000
10	2000
10	2000
10	2000
10	2000
10	6000
10	3000
10	2000
10	2000
10	3000
10	2000
10	5000
10	2000
10	2000
10	2000
10	2000
10	7000
10	2000
10	2000
10	8000
10	4000
10	3000
10	2000
10	4000
10	7000
10	2000
10	7000
10	3000
10	4000
10	4000
10	4000
10	3000
10	3000
10	4000
10	3000
10	2000
10	3000
10	2000
10	2000
10	2000
10	2000
10	2000
10	6000
10	2000
10	2000
10	2000
10	2000
10	3000
10	2000
10	2000
10	3000
10	7000
10	11000
10	2000
10	3000
10	2000
10	2000
10	3000
10	5000
10	6000
10	2000
10	2000
10	4000
10	4000
10	2000
10	2000
10	2000
10	6000
10	2000
10	3000
10	8000
10	3000
10	2000
10	2000
10	2000
10	2000
10	2000
10	7000
10	2000
10	2000
10	2000
10	2000
10	2000
10	7000
10	3000
10	2000
10	3000
10	3000
10	2000
10	2000
10	2000
10	2000
10	2000
10	2000
10	3000
14	4000
14	2000
14	3000
14	10000
14	1000
14	2000
14	3000
14	4000
14	7000
14	3000
14	4000
14	3000
14	2000
14	5000
14	3000
14	3000
14	2000
14	2000
14	3000
14	11000
14	2000
14	4000
14	5000
14	2000
14	3000
14	3000
14	4000
14	6000
14	3000
14	2000
14	2000
14	2000
14	2000
14	5000
14	2000
14	3000
14	3000
14	2000
14	2000
14	5000
14	2000
14	3000
14	3000
14	2000
14	2000
14	5000
14	2000
14	5000
14	2000
14	2000
14	10000
14	2000
14	2000
14	2000
14	2000
14	3000
14	3000
14	5000
14	7000
14	5000
14	2000
14	2000
14	5000
14	2000
14	2000
14	2000
14	2000
14	2000
14	11000
14	3000
14	5000
14	3000
14	2000
14	12000
14	4000
14	3000
14	3000
14	2000
14	8000
14	8000
14	5000
14	2000
14	2000
14	2000
14	8000
14	6000
14	2000
14	13000
14	2000
14	5000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	3000
14	5000
14	2000
14	11000
14	3000
14	4000
14	2000
14	2000
14	5000
14	2000
14	29000
14	6000
14	5000
14	2000
14	2000
14	3000
14	12000
14	7000
14	2000
14	2000
14	3000
14	4000
14	4000
14	2000
14	4000
14	2000
14	2000
14	4000
14	2000
14	4000
14	2000
14	3000
14	5000
14	2000
14	3000
14	2000
14	2000
14	2000
14	5000
14	4000
14	2000
14	2000
14	2000
14	8000
14	22000
14	3000
14	2000
14	5000
14	2000
14	2000
14	2000
14	2000
14	2000
14	3000
14	2000
14	4000
14	2000
14	2000
14	2000
14	2000
14	4000
14	2000
14	3000
14	7000
14	3000
14	8000
14	2000
14	2000
14	2000
14	2000
14	6000
14	3000
14	3000
14	2000
14	2000
14	5000
14	2000
14	2000
14	3000
14	11000
14	5000
14	4000
14	6000
14	7000
14	4000
14	2000
14	4000
14	3000
14	2000
14	7000
14	5000
14	4000
14	2000
14	4000
14	5000
14	2000
14	2000
14	3000
14	6000
14	3000
14	3000
14	2000
14	14000
14	15000
14	8000
14	12000
14	2000
14	3000
14	2000
14	2000
14	6000
14	3000
14	9000
14	3000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	6000
14	5000
14	7000
14	2000
14	21000
14	3000
14	2000
14	6000
14	2000
14	2000
14	3000
14	3000
14	2000
14	2000
14	2000
14	12000
14	6000
14	6000
14	2000
14	2000
14	9000
14	4000
14	2000
14	5000
14	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	3000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	4000
4	3000
4	2000
4	3000
4	2000
4	2000
4	3000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	4000
4	2000
4	2000
4	2000
4	2000
4	2000
4	4000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	2000
4	3000
4	2000
4	4000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	4000
4	2000
4	2000
4	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	5000
8	4000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	3000
8	2000
8	3000
8	4000
8	4000
8	2000
8	8000
8	6000
8	2000
8	2000
8	2000
8	2000
8	3000
8	3000
8	2000
8	3000
8	4000
8	5000
8	3000
8	2000
8	4000
8	3000
8	2000
8	2000
8	5000
8	5000
8	6000
8	6000
8	2000
8	2000
8	6000
8	3000
8	3000
8	2000
8	3000
8	3000
8	4000
8	15000
8	2000
8	3000
8	4000
8	4000
8	2000
8	3000
8	2000
8	3000
8	2000
8	3000
9	17000
9	4000
9	16000
9	9000
9	20000
9	2000
9	3000
9	21000
9	7000
9	2000
9	3000
9	3000
9	5000
9	8000
9	12000
9	4000
9	7000
9	9000
9	2000
9	5000
9	2000
9	10000
9	4000
9	6000
9	3000
9	3000
9	3000
9	10000
9	3000
9	25000
9	3000
9	9000
9	42000
9	5000
9	3000
9	10000
9	14000
9	7000
9	4000
9	2000
9	2000
9	2000
9	6000
9	10000
9	31000
9	9000
9	8000
9	13000
9	2000
9	15000
9	3000
9	12000
9	9000
9	12000
9	9000
9	34000
9	20000
9	2000
9	3000
9	3000
9	4000
9	6000
9	46000
9	38000
9	17000
9	5000
9	8000
9	10000
9	22000
9	6000
9	3000
9	5000
9	4000
9	2000
9	2000
9	25000
9	17000
9	4000
9	11000
9	6000
9	10000
9	6000
9	10000
9	6000
9	11000
9	23000
9	4000
9	8000
9	5000
9	12000
9	2000
9	2000
9	21000
9	2000
9	9000
9	2000
9	4000
9	2000
9	5000
9	1000
9	2000
9	5000
9	6000
9	2000
9	5000
9	2000
9	30000
9	18000
9	6000
9	6000
9	3000
9	24000
9	14000
9	66000
9	3000
9	19000
9	13000
9	16000
9	4000
9	3000
9	6000
9	8000
9	4000
9	11000
9	6000
9	2000
9	3000
9	9000
9	58000
9	22000
9	2000
9	2000
9	3000
9	12000
9	67000
9	4000
9	7000
9	5000
9	3000
9	2000
9	2000
9	6000
9	3000
9	7000
9	12000
9	7000
9	36000
9	2000
9	3000
9	4000
9	2000
9	16000
9	29000
9	3000
9	5000
9	20000
9	6000
