label	length
11	8000
11	6000
11	2000
11	25000
11	22000
11	1000
11	11000
11	2000
11	4000
11	2000
11	3000
11	2000
11	6000
11	2000
11	3000
11	3000
11	5000
11	6000
11	5000
11	6000
11	2000
11	4000
11	4000
11	22000
11	18000
11	6000
11	6000
11	3000
11	24000
11	14000
11	66000
11	3000
11	22000
11	15000
11	17000
11	4000
11	2000
11	6000
11	8000
11	4000
11	10000
11	6000
11	2000
11	3000
11	2000
11	2000
11	3000
11	58000
11	24000
11	6000
11	2000
11	4000
11	15000
11	69000
11	4000
11	7000
11	5000
11	6000
11	2000
11	11000
11	6000
11	2000
11	5000
11	22000
11	7000
11	38000
11	4000
11	10000
11	2000
11	16000
11	31000
11	9000
11	23000
11	8000
11	7000
11	6000
11	3000
11	3000
11	4000
11	2000
11	2000
11	2000
11	6000
11	13000
11	5000
11	3000
11	12000
11	5000
11	6000
11	21000
11	8000
11	3000
11	6000
11	1000
11	4000
11	5000
11	2000
11	5000
11	6000
11	2000
11	2000
11	16000
11	2000
11	2000
11	21000
11	1000
11	3000
11	7000
11	2000
11	5000
11	23000
11	68000
11	5000
11	13000
11	2000
11	3000
11	4000
11	2000
11	3000
11	4000
11	6000
11	7000
11	5000
11	5000
11	17000
11	12000
11	3000
11	10000
11	7000
11	3000
11	7000
11	2000
11	11000
11	5000
11	2000
11	14000
11	7000
11	8000
11	12000
11	4000
11	5000
11	2000
11	3000
11	2000
11	15000
11	3000
11	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	3000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	3000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	4000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	6000
4	3000
4	4000
4	2000
4	3000
4	2000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	3000
4	2000
4	3000
4	2000
4	2000
4	3000
4	2000
4	4000
4	4000
4	2000
4	8000
4	7000
4	2000
4	2000
4	2000
4	2000
4	2000
4	3000
4	3000
4	2000
4	3000
4	13000
4	3000
4	2000
4	4000
4	3000
4	2000
4	2000
4	5000
4	5000
4	6000
4	6000
4	2000
4	2000
4	2000
4	2000
4	2000
4	6000
4	3000
4	3000
4	2000
4	3000
4	3000
4	4000
4	5000
4	15000
4	2000
4	2000
4	4000
4	4000
4	4000
4	2000
4	3000
4	2000
4	3000
4	2000
4	3000
0	5000
0	4000
0	2000
0	2000
0	2000
0	7000
0	2000
0	4000
0	6000
0	7000
0	3000
0	2000
0	4000
0	2000
0	6000
0	4000
0	14000
0	7000
0	6000
0	6000
0	3000
0	7000
0	6000
0	1000
0	10000
0	5000
0	1000
0	5000
0	3000
0	2000
0	3000
0	3000
0	1000
0	5000
0	3000
0	5000
0	2000
0	4000
0	2000
0	1000
0	2000
0	3000
0	4000
0	4000
0	1000
0	1000
0	4000
0	3000
0	4000
0	2000
0	2000
0	2000
0	4000
0	2000
0	3000
0	2000
0	2000
0	3000
0	3000
0	2000
0	3000
0	1000
0	4000
0	4000
0	4000
0	2000
0	2000
0	1000
0	1000
0	3000
0	5000
0	1000
0	1000
0	3000
0	5000
0	2000
0	3000
0	4000
0	4000
0	5000
0	2000
0	5000
0	5000
0	6048
0	1000
0	5000
0	2000
0	4000
0	10000
0	8000
0	5000
0	4000
0	2000
0	10000
0	6000
0	2000
0	2000
0	7000
0	11000
0	2000
0	5000
0	11000
0	1000
0	8000
0	1000
0	7000
0	2000
0	6000
0	3000
0	1000
0	2000
0	4000
0	6000
0	4000
0	9000
0	5000
0	3000
0	2000
0	3000
0	4000
0	3000
0	3000
0	4000
0	1000
0	4000
0	6000
0	3000
0	8000
0	5000
0	3000
0	2000
0	3000
0	2000
0	3000
0	1000
0	1000
0	8000
0	3000
0	4000
0	3000
0	2000
0	5000
0	2000
0	8000
0	9000
0	9000
0	2000
0	1000
0	2000
0	13000
0	3000
0	5000
0	4000
0	4000
0	1000
0	5000
0	2000
0	1000
0	7000
0	3000
0	2000
0	2000
0	3000
0	11000
0	6000
0	2000
0	2000
0	5000
0	4000
0	2000
0	2000
0	5000
0	3000
0	3000
0	3000
0	3000
0	3000
0	2000
0	3000
0	2000
0	8000
0	6000
0	7000
0	5000
0	2000
0	6000
0	5000
0	2000
0	2000
0	3000
0	4000
0	8000
0	5000
0	3000
0	1000
0	3000
0	2000
0	4000
0	5000
0	2000
0	2000
0	3000
0	4000
0	3000
0	5000
0	4000
0	3000
0	4000
0	3000
0	11000
0	2000
0	3000
0	2000
0	5000
0	5000
0	4000
0	1000
0	5000
0	3000
0	3000
0	10000
0	3000
0	2000
0	3000
0	3000
0	2000
0	2000
0	3000
0	12000
0	2000
0	2000
0	2000
0	5000
0	4000
0	2000
0	3000
0	15000
0	1000
0	9000
0	1000
0	6000
0	8000
0	4000
0	5000
0	2000
0	4000
0	3000
0	4000
0	8000
0	2000
0	5000
0	1000
0	4000
0	2000
0	4000
0	2000
0	2000
0	1000
0	2000
0	5000
0	8000
0	6000
0	4000
0	3000
0	3000
0	6000
0	3000
0	4000
0	7000
0	3000
0	2000
0	4000
0	9000
0	5000
0	7000
0	3000
0	4000
0	2000
0	3000
0	3000
0	6000
0	2000
0	1000
0	3000
0	3000
0	2000
0	4000
0	4000
0	3000
0	4000
0	2000
0	1000
0	3000
0	2000
0	1000
0	4000
0	5000
0	3000
0	4000
0	3000
0	2000
0	6000
0	4000
0	2000
0	2000
0	2000
0	3000
0	4000
0	6000
0	4000
0	2000
0	6000
0	5000
0	4000
0	1000
0	3000
0	3000
0	4000
0	3000
0	5000
0	3000
0	3000
0	1000
0	8000
0	2000
0	6000
0	11000
0	3000
0	5000
0	3000
0	3000
0	3000
0	2000
0	2000
0	4000
0	2000
0	6000
0	2000
0	1000
0	2000
0	1000
0	2000
0	2000
0	2000
0	4000
0	4000
0	2000
0	2000
0	5000
0	2000
0	3000
0	3000
0	18000
0	4000
0	7000
0	2000
0	2000
0	3000
0	7000
0	2000
0	5000
0	3000
0	2000
0	5000
0	2000
0	11000
0	3000
0	3000
0	14000
0	3000
0	5000
0	8000
0	5000
0	3000
0	3000
0	1000
0	2000
0	1000
0	2000
0	5000
0	13000
0	3000
0	4000
0	5000
0	2000
0	2000
0	6000
0	3000
0	1000
0	2000
0	2000
0	5000
0	2000
0	4000
0	5000
0	2000
0	3000
0	5000
0	4000
0	2000
0	3000
0	1000
0	10000
0	3000
0	4000
0	2000
0	4000
0	7000
0	2000
0	2000
0	7000
0	3000
0	6000
0	3000
0	3000
0	2000
0	3000
0	1000
0	2000
0	4000
0	3000
0	1000
0	3000
0	1000
0	4000
0	6000
0	3000
0	3000
0	2000
0	3000
0	4000
0	1000
0	4000
0	2000
0	2000
0	3000
0	5000
0	2000
0	6000
0	2000
0	2000
0	1000
0	1000
0	2000
0	13000
0	2000
0	2000
0	2000
0	1000
0	1000
0	1000
0	3000
0	2000
0	3000
0	2000
0	3000
0	5000
0	5000
0	1
0	2000
0	2000
0	2000
0	2000
0	1000
0	2000
0	3000
0	2000
0	1000
0	2000
0	1000
0	2000
0	2000
0	2000
0	2000
0	2000
0	1000
0	1000
0	2000
0	2000
0	6000
0	3000
0	2000
0	3000
0	3000
0	3000
0	4000
0	1000
0	3000
0	2000
0	2000
0	2000
0	4000
0	1000
0	1000
0	3000
0	3000
0	3000
0	3000
0	2000
0	5000
0	8000
0	7000
0	5000
0	2000
0	5000
0	5000
0	3000
0	2000
0	3000
0	3000
0	7000
0	7000
0	5000
0	4000
0	8000
0	2000
0	12000
0	19000
0	2000
0	5000
0	3000
0	13000
0	8000
0	2000
0	5000
0	6000
0	3000
0	5000
0	2000
0	6000
0	6000
0	4000
0	5000
0	5000
0	6000
0	3000
0	3000
0	7000
0	4000
0	11000
0	6000
0	2000
0	3000
0	3000
0	3000
0	10000
0	5000
0	3000
0	4000
0	5000
0	12000
0	4000
0	10000
0	3000
0	15000
0	2000
0	3000
0	3000
0	5000
0	4000
0	3000
0	2000
0	3000
0	3000
0	7000
0	6000
0	13000
0	5000
0	2000
0	9000
0	3000
0	14000
0	1000
0	6000
0	7000
0	6000
0	5000
0	12000
0	4000
0	5000
0	4000
0	4000
0	4000
0	4000
0	3000
0	1000
0	3000
0	4000
0	3000
0	3000
0	2000
0	2000
0	2000
0	1000
0	4000
0	5000
0	2000
0	4000
0	2000
0	2000
0	3000
0	9000
0	3000
0	2000
0	3000
0	6000
0	5000
0	3000
0	6000
0	2000
0	1000
0	2000
0	8000
0	2000
0	3000
0	2000
0	3000
0	3000
0	3000
0	8000
0	3000
0	2000
0	4000
0	3000
0	4000
0	3000
0	3000
0	2000
0	4000
0	3000
0	2000
0	2000
0	2000
0	4000
0	4000
0	3000
0	3000
0	3000
0	1000
0	4000
0	2000
0	4000
0	2000
0	3000
0	4000
0	2000
0	1000
0	3000
0	3000
0	2000
0	2000
0	1000
0	3000
0	6000
0	1000
0	2000
0	2000
0	1000
0	3000
0	2000
0	2000
0	2000
0	3000
0	2000
0	3000
0	4000
0	1000
0	1000
0	2000
0	3000
0	1000
0	2000
0	1000
0	3000
0	5000
0	1000
0	2000
0	2000
0	12000
0	1000
0	2000
0	6000
0	2000
0	6000
0	7000
0	9000
0	9000
0	4000
0	2000
0	3000
0	4000
0	2000
0	2000
0	1000
0	6000
0	13000
0	7000
0	3000
0	4000
0	5000
0	3000
0	1000
0	3000
0	10000
0	19000
0	2000
0	3000
0	6000
0	4000
0	4000
0	12000
0	3000
0	3000
0	2000
0	3000
0	5000
0	2000
0	4000
0	5000
0	8000
0	4000
0	1000
0	4000
0	7000
0	2000
0	2000
0	8000
0	2000
0	3000
0	3000
0	3000
0	2000
0	3000
0	2000
0	4000
0	3000
0	4000
0	7000
0	3000
0	5000
0	9000
0	2000
0	6000
0	3000
0	2000
0	3000
0	8000
0	3000
0	9000
0	5000
0	1000
0	4000
0	2000
0	1000
0	7000
0	9000
0	9000
0	5000
0	5000
0	2000
0	5000
0	5000
0	2000
0	8000
0	3000
0	6000
0	6000
0	7000
0	1000
0	3000
0	1000
0	5000
0	3000
0	2000
0	4000
0	7000
0	2000
0	1000
0	1000
0	4000
0	7000
0	4000
0	2000
0	3000
0	3000
0	4000
0	10000
0	8000
0	8000
0	6000
0	2000
0	2000
0	10000
0	7000
0	2000
0	1000
0	1000
0	3000
0	4000
0	5000
0	4000
0	3000
0	1000
0	1000
0	2000
0	3000
0	7000
0	6000
0	5000
0	4000
0	4000
0	8000
0	3000
0	3000
0	3000
0	10000
0	6000
0	4000
0	4000
0	4000
0	3000
0	1000
0	4000
0	2000
0	2000
0	2000
0	2000
0	2000
0	7000
0	2000
0	4000
0	2000
0	1000
0	2000
0	2000
0	2000
0	3000
0	6000
0	5000
0	2000
0	3000
0	3000
0	16000
0	6000
0	7000
0	10000
0	7000
0	2000
0	3000
0	2000
0	4000
0	3000
0	2000
0	4000
0	2000
0	4000
0	3000
0	4000
0	2000
0	2000
0	10000
0	4000
0	4000
0	2000
0	3000
0	3000
0	4000
0	3000
0	2000
0	2000
0	4000
0	12000
0	3000
0	4000
0	1000
0	2000
0	4000
0	1000
0	4000
0	15000
0	4000
0	2000
0	2000
0	4000
0	3000
0	2000
0	2000
0	4000
0	3000
0	8000
0	4000
0	6000
0	4000
0	2000
0	3000
0	4000
0	2000
0	7000
0	2000
0	3000
0	2000
0	5000
0	4000
0	10000
0	2000
0	2000
0	5000
0	2000
0	5000
0	2000
0	4000
0	2000
0	13000
0	4000
0	4000
0	2000
0	3000
0	4000
0	2000
0	4000
0	3000
0	4000
0	3000
0	2000
0	2000
0	11000
0	11000
0	2000
0	2000
0	5000
0	5000
0	14000
0	2000
0	2000
0	1000
0	2000
0	1000
0	1000
0	1000
0	1000
0	3000
0	1000
0	3000
0	1000
0	1000
0	2000
0	2000
0	1000
0	3000
0	3000
0	2000
0	1000
0	2000
0	2000
0	2000
0	1000
0	1000
0	2000
0	1000
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	4000
0	4000
0	2000
0	3000
0	3000
0	3000
0	5000
0	4000
0	5000
0	5000
0	3000
0	5000
0	5000
0	2000
0	3000
0	6000
0	3000
0	5000
0	4000
0	4000
0	7000
0	1000
0	2000
0	6000
0	3000
0	3000
0	1000
0	4000
0	4000
0	3000
0	4000
0	2000
0	4000
0	6000
0	3000
0	2000
0	3000
0	9000
0	5000
0	3000
0	8000
0	4000
0	3000
0	2000
0	4000
0	6000
0	2000
0	2000
0	3000
0	3000
0	3000
0	2000
0	3000
0	4000
0	2000
0	6000
0	3000
0	3000
0	7000
0	7000
0	2000
0	3000
0	3000
0	4000
0	2000
0	3000
0	4000
0	7000
0	4000
0	11000
0	6000
0	4000
0	3000
0	9000
0	2000
0	10000
0	2000
0	5000
0	2000
0	3000
0	1000
0	4000
0	7000
0	4000
0	6000
0	4000
0	4000
0	7000
0	5000
0	4000
0	7000
0	3000
0	3000
0	5000
0	4000
0	1000
0	2000
0	6000
0	2000
0	3000
0	3000
0	5000
0	2000
0	2000
0	3000
0	3000
0	5000
0	8000
0	3000
0	14000
0	4000
0	2000
0	2000
0	13000
0	4000
0	6000
0	3000
0	1000
0	2000
0	3000
0	4000
0	2000
0	4000
0	2000
0	2000
0	1000
0	9000
0	7000
0	3000
0	3000
0	6000
0	1000
0	4000
0	3000
0	3000
0	12000
0	9000
0	2000
0	3000
0	5000
0	3000
0	3000
0	2000
0	2000
0	3000
0	6000
0	10000
0	6000
0	5000
0	2000
0	1000
0	4000
0	1000
0	3000
0	8000
0	3000
0	6000
0	8000
0	2000
0	3000
0	1000
0	4000
0	3000
0	1000
0	3000
0	3000
0	3000
0	16000
0	4000
0	8000
0	2000
0	2000
0	3000
0	2000
0	3000
0	2000
0	4000
0	5000
0	5000
0	3000
0	3000
0	6000
0	3000
0	8000
0	2000
0	3000
0	6000
0	5000
0	3000
0	1000
0	1000
0	3000
0	2000
0	1000
0	3000
0	6000
0	5000
0	4000
0	2000
0	4991
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	2000
0	2000
0	4000
0	3000
0	4000
0	10000
0	9000
0	2000
0	4000
0	5000
0	4000
0	2000
0	7000
0	2000
0	5000
0	2000
0	12000
0	2000
0	6000
0	7000
0	2000
0	3000
0	9000
0	4000
0	5000
0	7000
0	12000
0	5000
0	3000
0	3000
0	2000
0	3000
0	3000
0	3000
0	3000
0	4000
0	7000
0	3000
0	9000
0	3000
0	6000
0	2000
0	3000
0	4000
0	3000
0	1000
0	5000
0	3000
0	2000
0	4000
0	3000
0	9000
0	7000
0	2000
0	9000
0	4000
0	2000
0	10000
0	2000
0	3000
0	3000
0	11000
0	2000
0	3000
0	3000
0	2000
0	3000
0	2000
0	6000
0	6000
0	2000
0	2000
0	2000
0	6000
0	12000
0	5000
0	4000
0	1000
0	2000
0	5000
0	6000
0	3000
0	19000
0	1000
0	3000
0	5000
0	7000
0	5000
0	4000
0	7000
0	6000
0	2000
0	6000
0	2000
0	8000
0	5000
0	2000
0	2000
0	5000
0	4000
0	6000
0	8000
0	1000
0	5000
0	3000
0	3000
0	10000
0	4000
0	5000
0	6000
0	7000
0	6000
0	6000
0	8000
0	3000
0	1000
0	8000
0	5000
0	3000
0	2000
0	3000
0	3000
0	3000
0	2000
0	5000
0	4000
0	2000
0	5000
0	8000
0	2000
0	3000
0	8000
0	2000
0	4000
0	5000
0	6000
0	7000
0	1000
0	4000
0	6000
0	3000
0	3000
0	2000
0	3000
0	3000
0	3000
0	1000
0	3000
0	3000
0	3000
0	1000
0	4000
0	3000
0	3000
0	2000
0	6000
0	3000
0	1000
0	5000
0	3000
0	2000
0	2000
0	6000
0	3000
0	7000
0	5000
0	8000
0	1000
0	7000
0	2000
0	2000
0	3000
0	1000
0	3000
0	2000
0	2000
0	3000
0	2000
0	4000
0	3000
0	3000
0	4000
0	2000
0	5000
0	4000
0	13000
0	14000
0	4000
0	3000
0	10000
0	4000
0	4000
0	7000
0	3000
0	7000
0	3000
0	3000
0	16000
0	4000
0	4000
0	4000
0	3000
0	4000
0	10000
0	3000
0	7000
0	3000
0	6000
0	2000
0	5000
0	3000
0	2000
0	5000
0	4000
0	4000
0	3000
0	7000
0	4000
0	3000
0	7000
0	2000
0	6000
0	3000
0	7000
0	3000
0	1000
0	1000
0	5000
0	2000
0	4000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	1000
0	4000
0	3000
0	3000
0	1000
0	2000
0	2000
0	2000
0	2000
0	12000
0	3000
0	2000
0	4000
0	3000
0	4000
0	4000
0	10000
0	5000
0	1000
0	3000
0	11000
0	3000
0	9000
0	13000
0	4000
0	3000
0	2000
0	6000
0	3000
0	3000
0	3000
0	2000
0	9000
0	4000
0	4000
0	3000
0	7000
0	5000
0	2000
0	2000
0	8000
0	18000
0	5000
0	8000
0	2000
0	6000
0	15000
0	2000
0	1000
0	1000
0	3000
0	2000
0	15000
0	6000
0	4000
0	2000
0	9000
0	7000
0	5000
0	3000
0	3000
0	1000
0	1000
0	1000
0	4000
0	4000
0	4000
0	4000
0	3000
0	6000
0	2000
0	3000
0	3000
0	4000
0	3000
0	1000
0	6000
0	12000
0	5000
0	4000
0	2000
0	5000
0	2000
0	2000
0	7000
0	9000
0	3000
0	2000
0	2000
0	7000
0	3000
0	1000
0	3000
0	2000
0	2000
0	2000
0	5000
0	4000
0	6000
0	9000
0	2000
0	7000
0	4000
0	7000
0	1000
0	6000
0	5000
0	3000
0	8000
0	2000
0	2000
0	1000
0	3000
0	3000
0	2000
0	3000
0	3000
0	5000
0	3000
0	4000
0	8000
0	2000
0	4000
0	10000
0	3000
0	4000
0	2000
0	1000
0	7000
0	5000
0	2000
0	3000
0	3000
0	20000
0	14000
0	4000
0	4000
0	6000
0	5000
0	2000
0	5000
0	9000
0	5000
0	1000
0	2000
0	6000
0	8000
0	5000
0	3000
0	4000
0	3000
0	7000
0	8000
0	5000
0	2000
0	2000
0	10000
0	5000
0	3000
0	7000
0	4000
0	3000
0	2000
0	4000
0	5000
0	2000
0	3000
0	2000
0	14000
0	4000
0	2000
0	2000
0	3000
0	5000
0	5000
0	2000
0	1000
0	2000
0	2000
0	7000
0	10000
0	2000
0	3000
0	6000
0	9000
0	10000
0	1000
0	6000
0	4000
0	6000
0	4000
0	3000
0	12000
0	1000
0	3000
0	4000
0	3000
0	6000
0	7000
0	3000
0	8000
0	6000
0	4000
0	2000
0	7000
0	7000
0	5000
0	11000
0	7000
0	4000
0	4000
0	5000
0	13000
0	5000
0	3000
0	1000
0	10000
0	1000
0	3000
0	4000
0	1000
0	1000
0	1000
0	7000
0	1000
0	3000
0	2000
0	1000
0	3000
0	3000
0	2000
0	2000
0	1000
0	3000
0	2000
0	4000
0	11000
0	4000
0	6000
0	10000
0	1000
0	8000
0	3000
0	4000
0	10000
0	5000
0	2000
0	8000
0	7000
0	2000
0	2000
0	3000
0	12000
0	7000
0	4000
0	3000
0	2000
0	5000
0	5000
0	3000
0	6000
0	11000
0	4000
0	3000
0	6000
0	5000
0	13000
0	3000
0	2000
0	6000
0	4000
0	2000
0	9000
0	8000
0	2000
0	5000
0	5000
0	3000
0	16000
0	2000
0	2000
0	5000
0	3000
0	8000
0	4000
0	6000
0	2000
0	5000
0	4000
0	15000
0	2000
0	7000
0	17000
0	3000
0	2000
0	9000
0	1000
0	9000
0	4000
0	5000
0	1000
0	3000
0	4000
0	3000
0	2000
0	9000
0	3000
0	1000
0	3000
0	2000
0	5000
0	3000
0	2000
0	3000
0	12000
0	2000
0	9000
0	2000
0	8000
0	3000
0	4000
0	4000
0	18000
0	7000
0	2000
0	5000
0	2000
0	2000
0	6000
0	2000
0	1000
0	2000
0	5000
0	3000
0	3000
0	2000
0	7000
0	2000
0	2000
0	2000
0	4000
0	1000
0	1000
0	3000
0	3000
0	6000
0	2000
0	1000
0	9000
0	2000
0	2000
0	1000
0	3000
0	3000
0	2000
0	3000
0	2000
0	5000
0	1000
0	1000
0	6000
0	3000
0	3000
0	3000
0	5000
0	5000
0	1000
0	12000
0	3000
0	4000
0	10000
0	10000
0	5000
0	11000
0	7000
0	23000
0	3000
0	5000
0	4000
0	4000
0	6000
0	6000
0	1000
0	3000
0	4000
0	15000
0	3000
0	5000
0	2000
0	3000
0	3000
0	2000
0	2000
0	2000
0	3000
0	3000
0	5000
0	2000
0	2000
0	3000
0	4000
0	2000
0	2000
0	4000
0	1000
0	3000
0	1000
0	3000
0	5000
0	7000
0	4000
0	5000
0	3000
0	10000
0	3000
0	3000
0	4000
0	2000
0	3000
0	4000
0	4000
0	1000
0	4000
0	3000
0	6000
0	4000
0	2000
0	4000
0	4000
0	4000
0	2000
0	10000
0	4000
0	2000
0	3000
0	3000
0	3000
0	7000
0	6000
0	5000
0	2000
5	2000
5	2000
5	4000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	4000
5	2000
5	4000
5	2000
5	4000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	3000
5	2000
5	3000
5	7000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	3000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	5000
5	2000
5	4000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	4000
5	2000
5	2000
5	2000
5	2000
5	2000
5	5000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	6000
5	4000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	5000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	4000
5	2000
5	2000
5	2000
5	3000
5	3000
5	5000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	3000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	5000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	3000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
