label	length
14	2000
14	2000
14	2000
14	2000
14	2000
14	4000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	4000
14	3000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	2000
14	2000
14	3000
14	2000
14	2000
14	2000
14	2000
14	2000
14	4000
14	2000
14	2000
14	2000
14	4000
14	2000
14	2000
14	4000
14	3000
14	3000
4	18000
4	26000
4	5000
4	2000
4	13000
4	15000
4	27000
4	6000
4	2000
4	2000
4	3000
4	4000
4	3000
4	7000
4	5000
4	9000
4	13000
4	2000
4	3000
4	2000
4	3000
4	3000
4	3000
4	2000
4	16000
4	8000
4	6000
4	3000
4	1000
4	10000
4	7000
4	2000
4	2000
4	2000
4	2000
4	2000
4	21000
4	6000
4	8000
4	7000
4	3000
4	8000
4	10000
4	3000
4	10000
4	2000
4	2000
4	2000
4	4000
4	13000
4	2000
4	8000
4	42000
4	16000
4	2000
4	12000
4	4000
4	6000
4	4000
4	4000
4	28000
4	2000
4	2000
4	8000
4	3000
4	4000
4	9000
4	4000
4	12000
4	19000
4	2000
4	3000
4	3000
4	2000
4	2000
4	4000
4	4000
4	3000
4	2000
4	4000
4	3000
4	2000
4	3000
4	3000
4	2000
4	2000
4	2000
4	2000
4	3000
4	4000
4	3000
4	2000
4	5000
4	3000
4	2000
4	2000
4	3000
4	14000
4	7000
4	25000
4	19000
4	12000
4	3000
4	2000
4	2000
4	3000
4	3000
4	5000
4	2000
4	2000
4	1000
4	2000
4	2000
4	2000
4	5000
4	2000
4	24000
4	3000
4	9000
4	7000
4	6000
4	11000
4	7000
4	10000
4	6000
4	3000
4	19000
4	15000
4	2000
4	2000
4	3000
4	4000
4	24000
4	3000
4	25000
4	17000
4	10000
4	7000
4	3000
4	29000
4	16000
4	4000
4	12000
4	4000
4	7000
4	5000
4	2000
4	2000
4	9000
4	1000
4	2000
4	3000
4	7000
4	6000
4	3000
4	5000
4	2000
4	5000
4	9000
4	3000
4	5000
4	2000
4	7000
4	14000
4	8000
4	4000
4	2000
4	2000
4	9000
4	9000
4	8000
4	8000
4	3000
4	6000
4	8000
4	7000
4	6000
4	2000
4	3000
4	7000
4	3000
4	2000
4	2000
4	7000
4	8000
4	2000
4	2000
4	7000
4	7000
4	2000
4	4000
4	8000
4	3000
4	2000
4	2000
4	6000
4	8000
4	2000
4	13000
4	3000
4	10000
4	3000
4	2000
4	4000
4	1000
4	2000
4	2000
4	6000
4	9000
4	3000
4	1000
4	6000
4	4000
4	2000
4	4000
4	5000
4	2000
4	2000
4	2000
4	3000
4	7000
4	2000
12	2000
12	3000
12	6000
12	5000
12	2000
12	2000
12	5000
12	2000
12	5000
12	2000
12	3000
12	2000
12	4000
12	2000
12	3000
12	2000
12	2000
12	8000
12	1000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	4000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	3000
12	3000
12	2000
12	3000
12	6000
12	2000
12	2000
12	4000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	4000
12	2000
12	2000
12	2000
12	6000
12	3000
12	3000
12	3000
12	2000
12	2000
12	3000
12	2000
12	2000
12	4000
12	3000
12	2000
12	2000
12	6000
12	2000
12	2000
12	2000
12	2000
12	2000
12	5000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	4000
12	5000
12	3000
12	4000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	4000
12	2000
12	2000
12	2000
12	4000
12	5000
12	3000
12	2000
12	2000
12	4000
12	2000
12	2000
12	2000
12	3000
12	3000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	3000
12	4000
12	2000
12	2000
12	2000
12	4000
12	4000
12	2000
12	1000
12	2000
12	3000
12	2000
12	2000
12	3000
12	2000
12	2000
12	3000
12	2000
12	4000
12	3000
12	3000
12	2000
12	4000
12	2000
12	4000
12	5000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	1002
12	3000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	4000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	6000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	4000
12	5000
12	4000
12	2000
12	3000
12	6000
12	4000
12	2000
12	3000
12	2000
12	3000
12	2000
12	3000
12	2000
12	3000
12	2000
12	2000
12	2000
12	4000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	4000
12	2000
12	3000
12	2000
12	3000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	5000
12	2000
12	2000
12	2000
12	2000
12	7000
12	2000
12	4000
12	4000
12	4000
12	2000
12	2000
12	3000
12	2000
12	3000
12	2000
12	2000
12	4000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	5000
12	2000
12	2000
12	2000
12	4000
12	5000
12	3000
12	3000
12	3000
12	2000
12	2000
12	2000
12	2000
12	5000
12	2000
12	2000
12	4000
12	4000
12	2000
12	2000
12	3000
12	2000
12	2000
12	6000
12	3000
12	5000
12	2000
12	4000
12	4000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	5000
12	2000
12	3000
12	4000
12	3000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	3000
12	2000
12	4000
12	2000
12	2000
12	6000
12	2000
12	2000
12	2000
12	4000
12	2000
12	4000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	6000
12	2000
12	2000
12	2000
12	2000
12	3000
12	5000
12	3000
12	2000
12	2000
12	2000
12	10000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	4000
12	3000
12	2000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	6000
12	3000
12	2000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	4000
12	4000
12	4000
12	2000
12	3000
12	2000
12	2000
12	5000
12	2000
12	2000
12	6000
12	2000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	4000
12	2000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
12	2000
12	3000
12	2000
12	2000
11	3000
11	2000
11	1000
11	2000
11	2000
11	4000
11	4000
11	4000
11	2000
11	2000
11	3000
11	15000
11	6000
11	5000
11	4000
11	3000
11	6000
11	12000
11	5000
11	1000
11	5000
11	1000
11	1000
11	3000
11	1000
11	1000
11	2000
11	2000
11	2000
11	2000
11	5000
11	3000
11	4000
11	2000
11	3000
11	2000
11	1000
11	2000
11	2000
11	4000
11	4000
11	3000
11	5000
11	2000
11	4000
11	1000
11	2000
11	1000
11	2000
11	5000
11	2000
11	3000
11	2000
11	2000
11	2000
11	3000
11	2000
11	3000
11	3000
11	5000
11	3000
11	4000
11	2000
11	2000
11	2000
11	1000
11	3000
11	3000
11	4000
11	2000
11	4000
11	6048
11	1000
11	2000
11	4000
11	18000
11	4000
11	4000
11	2000
11	2000
11	6000
11	3000
11	2000
11	3000
11	3000
11	12000
11	1000
11	4000
11	2000
11	5000
11	11000
11	1000
11	7000
11	6000
11	2000
11	6000
11	3000
11	3000
11	5000
11	6000
11	4000
11	9000
11	5000
11	2000
11	1000
11	2000
11	3000
11	4000
11	3000
11	3000
11	4000
11	1000
11	4000
11	6000
11	3000
11	1000
11	7000
11	6000
11	4000
11	2000
11	3000
11	2000
11	11000
11	7000
11	3000
11	4000
11	3000
11	2000
11	5000
11	2000
11	4000
11	3000
11	9000
11	9000
11	2000
11	2000
11	2000
11	13000
11	3000
11	7000
11	4000
11	4000
11	1000
11	5000
11	2000
11	7000
11	3000
11	2000
11	2000
11	7000
11	6000
11	2000
11	2000
11	5000
11	4000
11	3000
11	3000
11	2000
11	1000
11	8000
11	4000
11	8000
11	6000
11	5000
11	3000
11	3000
11	5000
11	4000
11	2000
11	2000
11	2000
11	3000
11	3000
11	3000
11	4000
11	4000
11	1000
11	4000
11	3000
11	11000
11	2000
11	1000
11	3000
11	2000
11	5000
11	5000
11	3000
11	8000
11	4000
11	3000
11	10000
11	3000
11	2000
11	2000
11	3000
11	2000
11	2000
11	4000
11	13000
11	3000
11	2000
11	2000
11	5000
11	4000
11	2000
11	3000
11	10000
11	4000
11	2000
11	8000
11	8000
11	6000
11	7000
11	1000
11	2000
11	5000
11	3000
11	2000
11	4000
11	4000
11	4000
11	8000
11	3000
11	4000
11	4000
11	3000
11	4000
11	3000
11	2000
11	2000
11	2000
11	5000
11	8000
11	1000
11	2000
11	4000
11	2000
11	2000
11	2000
11	3000
11	3000
11	3000
11	2000
11	2000
11	4000
11	2000
11	2000
11	3000
11	4000
11	2000
11	4000
11	1000
11	1000
11	2000
11	3000
11	3000
11	3000
11	2000
11	4000
11	3000
11	3000
11	2000
11	3000
11	2000
11	5000
11	3000
11	2000
11	2000
11	1000
11	4000
11	1000
11	3000
11	3000
11	4000
11	3000
11	2000
11	3000
11	3000
11	2000
11	8000
11	2000
11	6000
11	11000
11	3000
11	5000
11	3000
11	4000
11	3000
11	5000
11	2000
11	3000
11	2000
11	4000
11	2000
11	4000
11	3000
11	6000
11	3000
11	4000
11	2000
11	2000
11	2000
11	3000
11	7000
11	5000
11	3000
11	3000
11	5000
11	2000
11	11000
11	3000
11	2000
11	1000
11	11000
11	3000
11	5000
11	7000
11	5000
11	3000
11	3000
11	2000
11	1000
11	6000
11	1000
11	10000
11	3000
11	4000
11	4000
11	6000
11	3000
11	1000
11	2000
11	2000
11	2000
11	1000
11	4000
11	3000
11	2000
11	3000
11	1000
11	4000
11	7000
11	1000
11	2000
11	6000
11	3000
11	5000
11	3000
11	3000
11	3000
11	3000
11	1000
11	3000
11	5000
11	3000
11	1000
11	2000
11	3000
11	3000
11	3000
11	3000
11	3000
11	2000
11	3000
11	4000
11	1000
11	3000
11	2000
11	2000
11	3000
11	5000
11	2000
11	6000
11	2000
11	2000
11	2000
11	2000
11	4000
11	8000
11	1000
11	2000
11	2000
11	1000
11	1000
11	1000
11	3000
11	2000
11	2000
11	2000
11	3000
11	2000
11	3000
11	1
11	1000
11	2000
11	2000
11	2000
11	2000
11	1000
11	1000
11	1000
11	2000
11	2000
11	1000
11	2000
11	1000
11	3000
11	2000
11	1000
11	2000
11	2000
11	1000
11	3000
11	2000
11	1000
11	2000
11	2000
11	2000
11	1000
11	3000
11	2000
11	2000
11	2000
11	6000
11	3000
11	2000
11	2000
11	3000
11	5000
11	3000
11	2000
11	3000
11	3000
11	2000
11	3000
11	4000
11	3000
11	1000
11	6000
11	5000
11	3000
11	3000
11	2000
11	4000
11	6000
11	7000
11	3000
11	3000
11	6000
11	5000
11	3000
11	1000
11	3000
11	2000
11	2000
11	4000
11	4000
11	8000
11	4000
11	8000
11	1000
11	12000
11	3000
11	14000
11	13000
11	8000
11	1000
11	6000
11	5000
11	3000
11	5000
11	2000
11	6000
11	2000
11	5000
11	2000
11	3000
11	5000
11	4000
11	11000
11	7000
11	3000
11	2000
11	2000
11	9000
11	5000
11	3000
11	3000
11	5000
11	11000
11	5000
11	9000
11	3000
11	6000
11	3000
11	3000
11	2000
11	8000
11	5000
11	3000
11	3000
11	2000
11	3000
11	3000
11	1000
11	5000
11	6000
11	3000
11	4000
11	3000
11	2000
11	9000
11	13000
11	1000
11	6000
11	2000
11	6000
11	5000
11	2000
11	6000
11	1000
11	4000
11	5000
11	4000
11	4000
11	3000
11	2000
11	2000
11	2000
11	2000
11	4000
11	2000
11	3000
11	2000
11	3000
11	4000
11	4000
11	2000
11	1000
11	2000
11	3000
11	6000
11	4000
11	2000
11	2000
11	1000
11	3000
11	1000
11	2000
11	2000
11	2000
11	1000
11	1000
11	4000
11	2000
11	3000
11	3000
11	2000
11	4000
11	2000
11	2000
11	3000
11	3000
11	2000
11	3000
11	2000
11	4000
11	6000
11	1000
11	3000
11	2000
11	1000
11	3000
11	2000
11	2000
11	3000
11	3000
11	2000
11	3000
11	4000
11	1000
11	1000
11	2000
11	2000
11	3000
11	3000
11	3000
11	2000
11	2000
11	3000
11	6000
11	3000
11	2000
11	2000
11	2000
11	2000
11	10000
11	2000
11	1000
11	2000
11	2000
11	6000
11	7000
11	3000
11	4000
11	8000
11	4000
11	1000
11	3000
11	3000
11	2000
11	2000
11	2000
11	5000
11	8000
11	4000
11	3000
11	4000
11	5000
11	3000
11	3000
11	10000
11	8000
11	6000
11	3000
11	2000
11	5000
11	4000
11	3000
11	3000
11	2000
11	2000
11	3000
11	2000
11	4000
11	3000
11	5000
11	8000
11	4000
11	3000
11	7000
11	2000
11	2000
11	9000
11	2000
11	3000
11	2000
11	3000
11	2000
11	3000
11	3000
11	4000
11	3000
11	4000
11	7000
11	3000
11	5000
11	8000
11	2000
11	6000
11	3000
11	2000
11	3000
11	8000
11	3000
11	8000
11	5000
11	2000
11	4000
11	2000
11	1000
11	5000
11	9000
11	17000
11	5000
11	2000
11	4000
11	12000
11	6000
11	8000
11	3000
11	4000
11	1000
11	16000
11	3000
11	2000
11	3000
11	1000
11	5000
11	4000
11	2000
11	4000
11	5000
11	2000
11	2000
11	6000
11	3000
11	2000
11	4000
11	7000
11	1000
11	3000
11	3000
11	8000
11	6000
11	2000
11	1000
11	1000
11	5000
11	7000
11	2000
11	1000
11	1000
11	3000
11	3000
11	6000
11	4000
11	5000
11	6000
11	2000
11	3000
11	8000
11	10000
11	2000
11	4000
11	4000
11	4000
11	3000
11	1000
11	1000
11	1000
11	2000
11	2000
11	2000
11	2000
11	2000
11	4000
11	2000
11	5000
11	3000
11	2000
11	3000
11	12000
11	2000
11	2000
11	6000
11	10000
11	3000
11	2000
11	3000
11	2000
11	4000
11	1000
11	4000
11	3000
11	4000
11	2000
11	2000
11	2000
11	4000
11	3000
11	3000
11	2000
11	4000
11	2000
11	4000
11	11000
11	3000
11	4000
11	1000
11	2000
11	2000
11	1000
11	3000
11	4000
11	3000
11	4000
11	6000
11	2000
11	5000
11	2000
11	4000
11	2000
11	1000
11	1000
11	1000
11	1000
11	10000
11	7000
11	4000
11	2000
11	8000
11	3000
11	1000
11	3000
11	3000
11	4000
11	4000
11	3000
11	2000
11	5000
11	11000
11	2000
11	5000
11	5000
11	4000
11	9000
11	1000
11	3000
11	1000
11	1000
11	1000
11	3000
11	2000
11	1000
11	1000
11	2000
11	2000
11	1000
11	2000
11	3000
11	1000
11	2000
11	2000
11	2000
11	1000
11	1000
11	2000
11	1000
11	2000
11	2000
11	2000
11	2000
11	2000
11	4000
11	3000
11	3000
11	4000
11	5000
11	3000
11	2000
11	2000
11	3000
11	2000
11	1000
11	5000
11	4000
11	3000
11	1000
11	4000
11	4000
11	3000
11	6000
11	7000
11	4000
11	1000
11	5000
11	4000
11	2000
11	1000
11	3000
11	6000
11	2000
11	2000
11	3000
11	5000
11	2000
11	8000
11	4000
11	2000
11	6000
11	3000
11	3000
11	7000
11	6000
11	2000
11	3000
11	8000
11	4000
11	1000
11	2000
11	3000
11	3000
11	6000
11	2000
11	1000
11	2000
11	3000
11	5000
11	4000
11	2000
11	2000
11	6000
11	2000
11	3000
11	1000
11	2000
11	2000
11	10000
11	4000
11	4000
11	10000
11	4000
11	5000
11	2000
11	1000
11	2000
11	4000
11	6000
11	2000
11	1000
11	2000
11	1000
11	2000
11	2000
11	3000
11	5000
11	6000
11	3000
11	3000
11	6000
11	2000
11	3000
11	3000
11	1000
11	3000
11	12000
11	4000
11	2000
11	2000
11	4000
11	3000
11	2000
11	10000
11	6000
11	2000
11	2000
11	5000
11	2000
11	2000
11	4000
11	7000
11	2000
11	4000
11	1000
11	3000
11	5000
11	3000
11	2000
11	4000
11	3000
11	2000
11	16000
11	2000
11	3000
11	3000
11	3000
11	3000
11	1000
11	2000
11	3000
11	2000
11	7000
11	2000
11	3000
11	5000
11	5000
11	3000
11	2000
11	3000
11	5000
11	2000
11	4991
11	2000
11	2000
11	3000
11	4000
11	10000
11	9000
11	2000
11	1000
11	4000
11	5000
11	4000
11	2000
11	7000
11	2000
11	4000
11	1000
11	13000
11	6000
11	2000
11	2000
11	2000
11	2000
11	9000
11	4000
11	5000
11	7000
11	11000
11	6000
11	2000
11	3000
11	2000
11	2000
11	4000
11	3000
11	3000
11	4000
11	7000
11	3000
11	4000
11	5000
11	3000
11	6000
11	2000
11	3000
11	4000
11	3000
11	1000
11	5000
11	2000
11	2000
11	3000
11	3000
11	9000
11	4000
11	2000
11	5000
11	2000
11	3000
11	2000
11	3000
11	1000
11	5000
11	4000
11	2000
11	9000
11	1000
11	2000
11	1000
11	4000
11	1000
11	2000
11	2000
11	3000
11	14000
11	3000
11	1000
11	9000
11	4000
11	1000
11	6000
11	4000
11	6000
11	5000
11	15000
11	6000
11	1000
11	4000
11	3000
11	1000
11	1000
11	2000
11	9000
11	3000
11	3000
11	10000
11	3000
11	4000
11	2000
11	2000
11	7000
11	6000
11	6000
11	7000
11	3000
11	1000
11	8000
11	4000
11	3000
11	2000
11	3000
11	3000
11	2000
11	3000
11	4000
11	4000
11	2000
11	3000
11	3000
11	1000
11	2000
11	1000
11	8000
11	2000
11	4000
11	4000
11	4000
11	4000
11	3000
11	4000
11	3000
11	1000
11	3000
11	2000
11	3000
11	1000
11	3000
11	1000
11	3000
11	3000
11	4000
11	3000
11	2000
11	2000
11	2000
11	6000
11	3000
11	1000
11	5000
11	3000
11	2000
11	3000
11	7000
11	3000
11	5000
11	1000
11	5000
11	2000
11	3000
11	2000
11	7000
11	3000
11	2000
11	3000
11	3000
11	2000
11	3000
11	2000
11	4000
11	2000
11	2000
11	4000
11	3000
11	3000
11	5000
11	13000
11	15000
11	4000
11	3000
11	13000
11	3000
11	4000
11	4000
11	4000
11	2000
11	3000
11	27000
11	4000
11	4000
11	4000
11	9000
11	3000
11	7000
11	6000
11	2000
11	5000
11	2000
11	7000
11	2000
11	3000
11	2000
11	7000
11	3000
11	2000
11	5000
11	2000
11	3000
11	2000
11	2000
11	2000
11	2000
11	2000
11	1000
11	4000
11	2000
11	3000
11	2000
11	2000
11	2000
11	2000
11	2000
11	10000
11	3000
11	4000
11	3000
11	4000
11	3000
11	4000
11	4000
11	10000
11	6000
11	1000
11	3000
11	10000
11	4000
11	4000
11	3000
11	10000
11	1000
11	4000
11	3000
11	2000
11	6000
11	3000
11	3000
11	3000
11	2000
11	10000
11	4000
11	4000
11	3000
11	5000
11	5000
11	2000
11	2000
11	8000
11	1000
11	6000
11	5000
11	5000
11	5000
11	8000
11	2000
11	5000
11	15000
11	3000
11	1000
11	3000
11	2000
11	15000
11	7000
11	5000
11	3000
11	8000
11	8000
11	5000
11	3000
11	3000
11	4000
11	1000
11	3000
11	11000
11	5000
11	3000
11	6000
11	2000
11	3000
11	14000
11	8000
11	18000
11	4000
11	1000
11	2000
11	5000
11	3000
11	1000
11	7000
11	3000
11	4000
11	3000
11	2000
11	2000
11	7000
11	3000
11	7000
11	5000
11	1000
11	3000
11	2000
11	6000
11	12000
11	9000
11	3000
11	7000
11	3000
11	10000
11	6000
11	5000
11	3000
11	9000
11	3000
11	2000
11	1000
11	3000
11	3000
11	2000
11	3000
11	3000
11	5000
11	3000
11	4000
11	8000
11	3000
11	4000
11	10000
11	5000
11	2000
11	1000
11	7000
11	5000
11	2000
11	4000
11	3000
11	21000
11	14000
11	9000
11	6000
11	3000
11	3000
11	3000
11	4000
11	3000
11	2000
11	6000
11	7000
11	4000
11	9000
11	3000
11	4000
11	11000
11	5000
11	10000
11	7000
11	4000
11	8000
11	4000
11	3000
11	2000
11	3000
11	3000
11	2000
11	13000
11	4000
11	2000
11	2000
11	3000
11	5000
11	2000
11	7000
11	10000
11	3000
11	6000
11	1000
11	1000
11	5000
11	11000
11	8000
11	4000
11	6000
11	4000
11	3000
11	12000
11	3000
11	3000
11	4000
11	3000
11	5000
11	6000
11	7000
11	1000
11	8000
11	5000
11	4000
11	2000
11	7000
11	7000
11	6000
11	11000
11	7000
11	5000
11	4000
11	1000
11	5000
11	8000
11	3000
11	5000
11	3000
11	2000
11	11000
11	2000
11	3000
11	5000
11	5000
11	2000
11	7000
11	1000
11	4000
11	3000
11	1000
11	3000
11	3000
11	3000
11	1000
11	2000
11	1000
11	1000
11	3000
11	1000
11	2000
11	3000
11	4000
11	12000
11	3000
11	5000
11	1000
11	2000
11	1000
11	5000
11	1000
11	4000
11	12000
11	10000
11	5000
11	2000
11	8000
11	6000
11	3000
11	2000
11	4000
11	11000
11	7000
11	4000
11	3000
11	3000
11	5000
11	4000
11	3000
11	5000
11	9000
11	4000
11	3000
11	6000
11	5000
11	3000
11	9000
11	3000
11	2000
11	6000
11	4000
11	9000
11	2000
11	8000
11	1000
11	2000
11	5000
11	1000
11	3000
11	10000
11	5000
11	2000
11	2000
11	5000
11	3000
11	8000
11	4000
11	6000
11	2000
11	4000
11	3000
11	15000
11	17000
11	2000
11	2000
11	9000
11	4000
11	15000
11	5000
11	1000
11	3000
11	4000
11	3000
11	2000
11	9000
11	2000
11	2000
11	3000
11	15000
11	3000
11	2000
11	2000
11	6000
11	2000
11	1000
11	2000
11	2000
11	1000
11	3000
11	3000
11	3000
11	2000
11	7000
11	2000
11	2000
11	2000
11	4000
11	2000
11	1000
11	1000
11	3000
11	3000
11	7000
11	2000
11	2000
11	9000
11	3000
11	2000
11	1000
11	3000
11	3000
11	1000
11	4000
11	2000
11	3000
11	6000
11	6000
11	3000
11	3000
11	4000
11	4000
11	6000
11	2000
11	12000
11	3000
11	4000
11	3000
11	6000
11	10000
11	9000
11	7000
11	7000
11	18000
11	3000
11	3000
11	6000
11	4000
11	6000
11	7000
11	1000
11	3000
11	5000
11	7000
11	6000
11	3000
11	3000
11	2000
11	1000
11	2000
11	3000
11	2000
11	1000
11	2000
11	3000
11	4000
11	3000
11	3000
11	1000
11	5000
11	3000
11	4000
11	6000
11	4000
11	2000
11	3000
11	4000
11	4000
11	1000
11	2000
11	1000
11	6000
0	2000
0	2000
0	4000
0	2000
0	2000
0	2000
0	3000
0	3000
0	2000
0	2000
0	4000
0	3000
0	2000
0	3000
0	2000
0	6000
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	2000
0	2000
0	2000
0	6000
0	2000
0	4000
0	7000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	2000
0	3000
0	3000
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	2000
0	3000
0	2000
0	3000
0	2000
0	2000
0	2000
0	2000
0	4000
0	2000
0	2000
0	2000
0	3000
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	4000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	2000
0	3000
0	2000
0	2000
0	2000
0	2000
