label	length
6	6000
6	5000
6	2000
6	3000
6	2000
6	3000
6	5000
6	8000
6	5000
6	2000
6	2000
6	2000
6	17000
6	35000
6	5000
6	2000
6	2000
6	4000
6	2000
6	9000
6	3000
6	2000
6	4000
6	24000
6	68000
6	5000
6	13000
6	3000
6	4000
6	3000
6	3000
6	4000
6	6000
6	10000
6	6000
6	7000
6	2000
6	18000
6	17000
6	10000
6	5000
6	5000
6	2000
6	11000
6	2000
6	5000
6	2000
6	13000
6	17000
6	2000
6	22000
6	6000
6	3000
6	2000
6	5000
6	4000
6	16000
6	2000
6	4000
5	4000
5	2000
5	4000
5	3000
5	1000
5	6000
5	7000
5	4000
5	2000
5	4000
5	1000
5	2000
5	1000
5	3000
5	2000
5	2000
5	6000
5	3000
5	5000
5	3000
5	2000
5	1000
5	2000
5	1000
5	4000
5	2000
5	1000
5	1000
5	3000
5	1000
5	1000
5	2000
5	1000
5	1000
5	3000
5	2000
5	3000
5	3000
5	1000
5	2000
5	3000
5	8000
5	2000
5	1000
5	5048
5	1000
5	4000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	1000
5	1000
5	2000
5	3000
5	3000
5	2000
5	1000
5	2000
5	9000
5	1000
5	1000
5	3000
5	4000
5	4000
5	2000
5	2000
5	2000
5	9000
5	4000
5	4000
5	5000
5	2000
5	7000
5	3000
5	4000
5	3000
5	2000
5	1000
5	2000
5	2000
5	2000
5	2000
5	4000
5	2000
5	3000
5	1000
5	5000
5	1000
5	2000
5	3000
5	2000
5	1000
5	2000
5	3000
5	2000
5	4000
5	4000
5	5000
5	3000
5	5000
5	2000
5	1000
5	2000
5	6000
5	3000
5	3000
5	1000
5	5000
5	4000
5	2000
5	2000
5	3000
5	14000
5	4000
5	7000
5	2000
5	5000
5	3000
5	4000
5	4000
5	10000
5	7000
5	12000
5	12000
5	9000
5	3000
5	3000
5	2000
5	1000
5	2000
5	3000
5	2000
5	3000
5	2000
5	2000
5	8000
5	6000
5	3000
5	3000
5	3000
5	2000
5	2000
5	2000
5	4000
5	2000
5	2000
5	1000
5	4000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	4000
5	3000
5	3000
5	6000
5	2000
5	8000
5	2000
5	2000
5	3000
5	2000
5	2000
5	9000
5	2000
5	10000
5	3000
5	5000
5	3000
5	3000
5	5000
5	4000
5	3000
5	3000
5	2000
5	3000
5	4000
5	2000
5	2000
5	4000
5	12000
5	1000
5	7000
5	3000
5	3000
5	2000
5	4000
5	7000
5	5000
5	1000
5	2000
5	4000
5	2000
5	1000
5	2000
5	2000
5	4000
5	2000
5	4000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	3000
5	5000
5	6000
5	1000
5	2000
5	1000
5	8000
5	1000
5	4000
5	4000
5	3000
5	5000
5	2000
5	2000
5	5000
5	2000
5	3000
5	5000
5	1000
5	5000
5	5000
5	4000
5	2000
5	3000
5	4000
5	4000
5	4000
5	3000
5	3000
5	1000
5	2000
5	1000
5	1000
5	3000
5	1000
5	2000
5	3000
5	3000
5	3000
5	4000
5	3000
5	2000
5	2000
5	5000
5	2000
5	3000
5	1000
5	3000
5	1000
5	2000
5	2000
5	4000
5	1000
5	1000
5	4000
5	1000
5	1000
5	2000
5	3000
5	3000
5	6000
5	2000
5	3000
5	3000
5	4000
5	3000
5	6000
5	1000
5	5000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	5000
5	4000
5	4000
5	2000
5	4000
5	3000
5	4000
5	2000
5	3000
5	4000
5	3000
5	5000
5	1000
5	2000
5	4000
5	3000
5	3000
5	2000
5	3000
5	10000
5	1000
5	3000
5	3000
5	5000
5	1000
5	3000
5	3000
5	1000
5	4000
5	4000
5	10000
5	2000
5	8000
5	11000
5	5000
5	6000
5	8000
5	2000
5	2000
5	2000
5	5000
5	3000
5	15000
5	1000
5	2000
5	1000
5	2000
5	7000
5	2000
5	11000
5	2000
5	2000
5	2000
5	4000
5	6000
5	3000
5	3000
5	2000
5	5000
5	2000
5	3000
5	5000
5	4000
5	8000
5	2000
5	3000
5	2000
5	1000
5	2000
5	3000
5	3000
5	2000
5	2000
5	4000
5	2000
5	1000
5	1000
5	2000
5	3000
5	2000
5	2000
5	2000
5	4000
5	2000
5	3000
5	2000
5	1000
5	4000
5	2000
5	2000
5	2000
5	6000
5	4000
5	2000
5	2000
5	2000
5	3000
5	1000
5	5000
5	2000
5	8000
5	2000
5	1000
5	2000
5	2000
5	1000
5	3000
5	2000
5	2000
5	2000
5	15000
5	2000
5	3000
5	2000
5	4000
5	2000
5	4000
5	2000
5	1000
5	1000
5	1000
5	2000
5	2000
5	4000
5	9000
5	2000
5	2000
5	3000
5	2000
5	2000
5	2000
5	3000
5	1000
5	3000
5	3000
5	5000
5	3000
5	4000
5	4000
5	7000
5	2000
5	2000
5	3000
5	2000
5	3000
5	4000
5	2000
5	3000
5	4000
5	1000
5	3000
5	3000
5	2000
5	4000
5	3000
5	2000
5	4000
5	2000
5	9000
5	3000
5	1000
5	13000
5	2000
5	2000
5	3000
5	1000
5	3000
5	3000
5	4000
5	9000
5	4000
5	2000
5	2000
5	4000
5	3000
5	2000
5	2000
5	3000
5	1000
5	5000
5	1000
5	2000
5	2000
5	6000
5	2000
5	1000
5	4000
5	2000
5	2000
5	1000
5	3000
5	12000
5	2000
5	2000
5	1000
5	3000
5	1000
5	3000
5	2000
5	4000
5	1000
5	1000
5	2000
5	2000
5	4000
5	2000
5	6000
5	3000
5	1000
5	10000
5	1000
5	2000
5	5000
5	1000
5	3000
5	3000
5	2000
5	5000
5	1000
5	2000
5	7000
5	3000
5	6000
5	6000
5	7000
5	7000
5	2000
5	7000
5	1000
5	2000
5	1000
5	2000
5	1000
5	2000
5	4000
5	5000
5	5000
5	1000
5	2000
5	2000
5	1000
5	1000
5	3000
5	1000
5	4000
5	1000
5	2000
5	2064
5	2000
5	2000
5	9000
5	4000
5	2000
5	3000
5	2000
5	3000
5	9000
5	2000
5	4000
5	3000
5	1000
5	2000
5	2000
5	6000
5	6000
5	2000
5	4000
5	2000
5	2000
5	4000
5	3000
5	1002
5	2000
5	4000
5	3000
5	4000
5	3000
5	2000
5	5000
5	2000
5	2000
5	1000
5	1000
5	1000
5	3000
5	2000
5	3000
5	5000
5	13000
5	2000
5	4000
5	17000
5	11000
5	6000
5	4000
5	6000
5	4000
5	3000
5	3000
5	4000
5	3000
5	2000
5	16000
5	8000
5	7000
5	2000
5	2000
5	8000
5	4000
5	4000
5	7000
5	7000
5	13000
5	3000
5	2000
5	3000
5	2000
5	3000
5	2000
5	2000
5	13000
5	3000
5	5000
5	2000
5	6000
5	6000
5	13000
5	2000
5	17000
5	2000
5	2000
5	2000
5	3000
5	3000
5	2000
5	2000
5	2000
5	1000
5	1000
5	1000
5	7000
5	3000
5	8000
5	4000
5	7000
5	6000
5	5000
5	7000
5	3000
5	3000
5	2000
5	2000
5	3000
5	14000
5	2000
5	6000
5	2000
5	2000
5	5000
5	5000
5	2000
5	3000
5	3000
5	2000
5	4000
5	6000
5	1000
5	3000
5	2000
5	2000
5	3000
5	3000
5	3000
5	2000
5	3000
5	2000
5	2000
5	1000
5	1000
5	1000
5	2000
5	2000
5	8000
5	4000
5	1000
5	3000
5	2000
5	2000
5	1000
5	2000
5	3000
5	1000
5	3000
5	2000
5	5000
5	5000
5	2000
5	3000
5	1000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	1000
5	2000
5	1000
5	4000
5	3000
5	2000
5	1000
5	2000
5	3000
5	2000
5	1000
5	3000
5	2000
5	1000
5	2000
5	2000
5	3000
5	3000
5	2000
5	2000
5	3000
5	6000
5	12000
5	2000
5	2000
5	2000
5	5000
5	2000
5	2000
5	2000
5	3000
5	3000
5	2000
5	6000
5	12000
5	6000
5	3000
5	2000
5	3000
5	5000
5	2000
5	5000
5	2000
5	8000
5	2000
5	3000
5	14000
5	6000
5	2000
5	2000
5	3000
5	3000
5	3000
5	2000
5	6000
5	2000
5	5000
5	1000
5	2000
5	1000
5	2000
5	9000
5	5000
5	3000
5	4000
5	2000
5	3000
5	7000
5	4000
5	4000
5	2000
5	3000
5	8000
5	4000
5	3000
5	2000
5	6000
5	3000
5	4000
5	7000
5	6000
5	4000
5	3000
5	2000
5	2000
5	8000
5	3000
5	4000
5	9000
5	3000
5	4000
5	2000
5	2000
5	3000
5	2000
5	3000
5	2000
5	10000
5	2000
5	2000
5	30000
5	1000
5	9000
5	1000
5	5000
5	2000
5	8000
5	2000
5	3000
5	4000
5	2000
5	4000
5	4000
5	18000
5	3000
5	4000
5	5000
5	4000
5	1000
5	12000
5	3000
5	5000
5	4000
5	5000
5	2000
5	2000
5	2000
5	1000
5	2000
5	2000
5	1000
5	1000
5	7000
5	3000
5	2000
5	4991
5	2000
5	2000
5	5000
5	5000
5	2000
5	1000
5	2000
5	2000
5	1000
5	2000
5	2000
5	2000
5	9000
5	2000
5	3000
5	3000
5	2000
5	5000
5	2000
5	1000
5	1000
5	3000
5	4000
5	4000
5	4000
5	1000
5	3000
5	2000
5	3000
5	1000
5	1000
5	3000
5	2000
5	1000
5	4000
5	1000
5	1000
5	6000
5	3000
5	2000
5	2000
5	3000
5	2000
5	7000
5	3000
5	3000
5	2000
5	14000
5	2000
5	2000
5	2000
5	9000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	3000
5	4000
5	2000
5	2000
5	5000
5	5000
5	2000
5	27000
5	13000
5	5000
5	3000
5	8000
5	13000
5	4000
5	17000
5	17000
5	3000
5	4000
5	2000
5	2000
5	2000
5	9000
5	3000
5	4000
5	2000
5	5000
5	2000
5	2000
5	2000
5	2000
5	2000
5	4000
5	1000
5	4000
5	1000
5	2000
5	2000
5	2000
5	1000
5	2000
5	1000
5	3000
5	2000
5	3000
5	2000
5	3000
5	2000
5	5000
5	1000
5	1000
5	2000
5	8000
5	5000
5	5000
5	4000
5	1000
5	2000
5	1000
5	1000
5	2000
5	1000
5	2000
5	9000
5	3000
5	2000
5	12000
5	4000
5	5000
5	2000
5	4000
5	3000
5	1000
5	3000
5	12000
5	2000
5	2000
5	2000
5	3000
5	3000
5	2000
5	4000
5	6000
5	2000
5	2000
5	8000
5	5000
5	2000
5	2000
5	5000
5	4000
5	6000
5	1000
5	5000
5	1000
5	2000
5	6000
5	5000
5	3000
5	2000
5	5000
5	8000
5	5000
5	4000
5	4000
5	4000
5	7000
5	4000
5	5000
5	3000
5	5000
5	7000
5	3000
5	3000
5	9000
5	3000
5	17000
5	11000
5	3000
5	2000
5	2000
5	3000
5	3000
5	6000
5	1000
5	2000
5	2000
5	3000
5	2000
5	2000
5	4000
5	1000
5	1000
5	3000
5	1000
5	1000
5	3000
5	5000
5	3000
5	3000
5	1000
5	2000
5	3000
5	3000
5	3000
5	5000
5	4000
5	2000
5	2000
5	3000
5	4000
5	2000
5	2000
5	3000
5	6000
5	1000
5	5000
5	7000
5	1000
5	10000
5	3000
5	9000
5	14000
5	4000
5	9000
5	4000
5	5000
5	2000
5	7000
5	2000
5	3000
5	5000
5	8000
5	17000
5	24000
5	6000
5	4000
5	2000
5	7000
5	9000
5	3000
5	29000
5	3000
5	17000
5	15000
5	63000
5	1000
5	8000
5	1000
5	2000
5	4000
5	4000
5	9000
5	3000
5	2000
5	3000
5	1000
5	4000
5	7000
5	6000
5	3000
5	16000
5	3000
5	4000
5	3000
5	5000
5	3000
5	2000
5	1000
5	11000
5	22000
5	7000
5	5000
5	7000
5	4000
5	4000
5	1000
5	2000
5	3000
5	2000
5	3000
5	7000
5	1000
5	12000
5	1000
5	7000
5	6000
5	4000
5	1000
5	5000
5	6000
5	9000
5	3000
5	8000
5	16000
5	2000
5	3000
5	10000
5	2000
5	2000
5	1000
5	3000
5	3000
5	2000
5	2000
5	6000
5	5000
5	3000
5	4000
5	6000
5	8000
5	3000
5	13000
5	5000
5	2000
5	4000
5	5000
5	3000
5	3000
5	11000
5	20000
5	7000
5	5000
5	8000
5	4000
5	10000
5	9000
5	6000
5	4000
5	1000
5	5000
5	1000
5	4000
5	10000
5	3000
5	4000
5	1000
5	6000
5	6000
5	4000
5	16000
5	1000
5	2000
5	9000
5	9000
5	5000
5	5000
5	7000
5	4000
5	3000
5	10000
5	4000
5	7000
5	3000
5	15000
5	4000
5	2000
5	15000
5	7000
5	55000
5	61000
5	23000
5	6000
5	27000
5	29000
5	2000
5	3000
5	14000
5	62000
5	19000
5	8000
5	15000
5	12000
5	11000
5	35000
5	3000
5	27000
5	15000
5	6000
5	15000
5	11000
5	38000
5	6000
5	19000
5	7000
5	4000
5	3000
5	3000
5	4000
5	2000
5	1000
5	1000
5	2000
5	1000
5	1000
5	2000
5	2000
5	2000
5	3000
5	1000
5	3000
5	2000
5	4000
5	3000
5	8000
5	2000
5	8000
5	4000
5	3000
5	2000
5	5000
5	15000
5	1000
5	3000
5	6000
5	3000
5	3000
5	4000
5	6000
5	6000
5	6000
5	4000
5	1000
5	1000
5	5000
5	5000
5	2000
5	1000
5	2000
5	5000
5	6000
5	5000
5	2000
5	2000
5	1000
5	3000
5	6000
5	2000
5	4000
5	2000
5	2000
5	3000
5	5000
5	5000
5	4000
5	1000
5	1000
5	3000
5	2000
5	3000
5	2000
5	4000
5	3000
5	3000
5	2000
5	2000
5	2000
5	1000
5	3000
5	2000
5	2000
5	4000
5	3000
5	2000
5	1000
5	6000
5	5000
5	1000
5	2000
5	4000
5	2000
5	2000
5	1000
5	12000
5	5000
5	6000
5	2000
5	4000
5	5000
5	2000
5	4000
5	3000
5	2000
5	3000
5	5000
5	4000
5	17000
5	3000
5	6000
5	4000
5	2000
5	2000
5	1000
5	4000
5	11000
5	3000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	3000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	2000
5	1000
5	4000
5	2000
5	3000
5	3000
5	2000
5	2000
5	2000
5	2000
5	3000
5	2000
5	1000
5	2000
5	2000
5	6000
5	2000
5	2000
5	2000
8	3000
8	5000
8	2000
8	2000
8	2000
8	4000
8	4000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	3000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	3000
8	2000
8	3000
8	3000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	7000
8	2000
8	5000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	5000
8	4000
8	2000
8	2000
8	6000
8	2000
8	2000
8	3000
8	2000
8	3000
8	3000
8	2000
8	2000
8	2000
8	3000
8	7000
8	8000
8	3000
8	2000
8	7000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	1000
8	3000
8	2000
8	3000
8	4000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	5000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	3000
8	2000
8	5000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	3000
8	5000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	3000
8	3000
8	2000
8	2000
8	3000
8	7000
8	2000
8	3000
8	3000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	3000
8	2000
8	2000
8	2000
8	4000
8	3000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	3000
8	2000
8	3000
8	2000
8	3000
8	2000
8	2000
8	3000
8	2000
8	3000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	3000
8	3000
8	2000
8	2000
8	2000
8	2000
8	6000
8	2000
8	4000
8	3000
8	2000
8	2000
8	2000
8	3000
8	2000
8	5000
8	3000
8	2000
8	3000
8	6000
8	2000
8	4000
8	2000
8	4000
8	2000
8	2000
8	2000
8	7000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	4000
8	3000
8	3000
8	2000
8	3000
8	5000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	4000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	4000
8	6000
8	2000
8	2000
8	4000
8	4000
8	5000
8	3000
8	5000
8	2000
8	2000
8	3000
8	5000
8	2000
8	2000
8	2000
8	2000
8	5000
8	3000
8	3000
8	5000
8	2000
8	3000
8	4000
8	3000
8	5000
8	3000
8	5000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	4000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	4000
8	2000
8	4000
8	2000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	4000
8	2000
8	6000
8	3000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	4000
8	3000
8	3000
8	2000
8	2000
8	4000
8	2000
8	3000
8	3000
8	8000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	3000
8	4000
8	3000
8	2000
8	2000
8	4000
8	2000
8	2000
8	2000
8	2000
8	8000
8	4000
8	3000
8	2000
8	2000
8	4000
8	2000
8	2000
8	5000
8	2000
8	5000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	4000
8	3000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	3000
8	4000
8	2000
8	2000
8	2000
8	2000
8	2000
8	2000
8	5000
8	2000
8	3000
8	2000
8	3000
8	3000
8	2000
8	2000
8	2000
8	3000
8	4000
8	5000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	3000
8	6000
8	3000
8	2000
8	2000
8	6000
8	2000
8	2000
8	3000
8	2000
8	3000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	2000
8	2000
8	2000
8	2000
8	3000
8	2000
8	1590
2	2000
2	8000
2	8000
2	3000
2	5000
2	17000
2	2000
2	6000
2	4000
2	4000
2	2000
2	2000
2	8000
2	9000
2	4000
2	9000
2	2000
2	4000
2	3000
2	3000
2	2000
2	3000
2	8000
2	10000
2	18000
2	2000
2	4000
2	24000
2	24000
2	11000
2	20000
2	10000
2	7000
2	27000
2	9000
2	4000
2	10000
2	5000
2	16000
2	7000
2	24000
2	39000
2	21000
2	14000
2	21000
2	23000
2	4000
2	5000
2	13000
2	8000
2	3000
2	5000
2	26000
2	8000
2	4000
2	3000
2	23000
2	6000
2	2000
2	4000
2	2000
2	7000
2	4000
2	4000
2	2000
2	6000
2	3000
2	15000
2	3000
2	13000
2	2000
2	7000
2	8000
2	5000
2	2000
2	13000
2	3000
2	9000
2	2000
2	3000
2	7000
2	9000
2	6000
2	2000
2	3000
2	8000
2	4000
2	6000
2	2000
2	3000
2	4000
2	1000
2	2000
2	6000
2	13000
2	3000
2	5000
2	11000
2	2000
2	15000
2	5000
2	2000
2	2000
2	21000
2	3000
2	4000
2	3000
2	3000
2	4000
2	13000
2	3000
2	3000
2	16000
2	10000
2	8000
2	9000
2	10000
2	29000
2	6000
2	17000
2	8000
2	8000
2	4000
2	3000
2	11000
2	6000
2	17000
2	28000
2	12000
2	6000
2	7000
2	15000
2	15000
2	10000
2	7000
2	17000
2	3000
2	4000
2	3000
2	4000
2	4000
2	10000
2	3000
2	15000
2	1000
2	3000
2	9000
2	2000
2	1000
2	3000
2	3000
2	2000
2	4000
2	5000
2	10000
2	2000
2	3000
2	4000
2	8000
2	20000
2	11000
2	9000
2	4000
2	4000
2	6000
2	10000
2	2000
2	7000
2	6000
2	7000
2	3000
2	3000
2	5000
2	5000
2	4000
2	4000
2	10000
2	7000
2	5000
2	4000
2	2000
2	1000
2	2000
2	7592
2	2000
2	3000
2	4000
2	2000
2	7000
2	2000
2	2000
2	2000
2	2000
2	4000
2	2000
2	2000
2	2000
2	7000
2	3000
2	2000
2	2000
2	9000
2	3000
2	7000
2	4000
2	2000
2	5000
2	2000
2	2000
2	6000
2	3000
2	4000
2	4000
2	2000
2	2000
2	1000
2	9000
2	3000
2	2000
2	3000
2	3000
2	3000
2	3000
2	3000
2	2000
2	2000
2	2000
2	4000
2	2000
2	4000
2	2000
2	1000
2	6000
2	3000
2	3000
2	2000
2	2000
2	9000
2	4000
2	2000
2	3000
2	7000
2	5000
2	6000
2	2000
2	4000
2	2000
2	3000
2	9000
2	2000
2	3000
2	4000
2	3000
2	19000
2	6000
2	2000
2	2000
2	3000
2	4000
2	10000
2	3000
2	4000
2	6000
2	2000
2	5000
2	2000
2	3000
2	6000
2	3000
2	3000
2	9000
2	2000
2	2000
2	4000
2	8000
2	3000
2	9000
2	1000
2	1000
2	2000
2	1000
2	14000
2	7000
2	7000
2	14000
2	4000
2	4000
2	1000
2	2000
2	11000
2	9000
2	12000
2	8000
2	2000
2	3000
2	4000
2	2000
2	5000
2	6000
2	4000
2	2000
2	2000
2	4000
2	3000
2	10000
2	13000
2	5000
2	27000
2	6000
2	3000
2	3000
2	30000
2	3000
2	10000
2	7000
2	6000
2	3000
2	6000
2	11000
2	30000
2	2000
2	4000
2	9000
2	2000
2	7000
2	2000
2	3000
2	4000
2	8000
2	2000
2	6000
2	2000
2	3000
2	2000
2	3000
2	1000
2	7000
2	5000
2	3000
2	2000
2	2000
2	3000
2	2000
2	3000
2	2000
2	3000
2	2000
2	2000
2	3000
2	4000
2	3000
2	2000
2	2000
2	7000
2	4000
2	23000
2	3000
2	2000
2	3000
2	2000
2	18000
2	13000
2	5000
2	14000
2	3000
2	4000
2	4000
2	6000
2	4000
2	17000
2	2000
2	5000
2	2000
2	6000
2	5000
2	3000
2	3000
2	4000
2	4000
2	6000
2	2000
2	11000
2	7000
